Index	Genetic_ID	Source	Date_mean	Group_ID	Locality	Country	Latitude	Longitude	Sex
Mor6.SG	Mor6	BrunelPNAS2020	7019	France_GrandEst_EN_o.SG	Grand-Est (East), Morschwiller-le-Bas, ZAC des collines I IKEA, Hungeheuer Hoelzle	France	48.82027	7.62599	F
NIED.SG	NIED	BrunelPNAS2020	1825	France_GrandEst_LBA.SG	Grand-Est (East), Niederergheim, Innere Allmende	France	47.984790000000004	7.39916	F
NOR2B6.SG	NOR2B6	BrunelPNAS2020	2700	France_GrandEst_IA1.SG	Grand-Est (East), Nordhouse, Nordhouse	France	48.44526	7.6711800000000006	F
NOR3-15.SG	NOR3-15	BrunelPNAS2020	2700	France_GrandEst_IA1.SG	Grand-Est (East), Nordhouse, Nordhouse	France	48.44526	7.6711800000000006	F
NOR3-6.SG	NOR3-6	BrunelPNAS2020	2500	France_GrandEst_IA1.SG	Grand-Est (East), Nordhouse, Nordhouse	France	48.44526	7.6711800000000006	F
NOR4.SG	NOR4	BrunelPNAS2020	2500	France_GrandEst_IA1.SG	Grand-Est (East), Nordhouse, Nordhouse	France	48.44526	7.6711800000000006	F
OBE3626-1.SG	OBE3626-1	BrunelPNAS2020	3774	France_GrandEst_EBA.SG	Grand-Est (East), Obernai, PAEI	France	48.46226	7.481669999999999	M
OBE3722.SG	OBE3722	BrunelPNAS2020	3750	France_GrandEst_EBA.SG	Grand-Est (East), Obernai, PAEI	France	48.46226	7.481669999999999	F
PECH5.SG	PECH5	BrunelPNAS2020	2400	France_Occitanie_IA2.SG	Occitanie (South), Sigean, Pech Maho	France	43.045629999999996	2.95644	M
PECH8.SG	PECH8	BrunelPNAS2020	2400	France_Occitanie_IA2.SG	Occitanie (South), Sigean, Pech Maho	France	43.045629999999996	2.95644	M
PEI10.SG	PEI10	BrunelPNAS2020	4736	France_Occitanie_LN.SG	Occitanie (South), Villedubert, Dolmen des Peirières	France	43.1355	2.2519	F
PEI2.SG	PEI2	BrunelPNAS2020	4750	France_Occitanie_LN.SG	Occitanie (South), Villedubert, Dolmen des Peirières	France	43.1355	2.2519	F
PER503.SG	PER503	BrunelPNAS2020	9050	France_NouvelleAquitaine_Mesolithic.SG	Nouvelle-Aquitaine (South-West), Agris, Les Perrats	France	45.77	0.33	F
PER3023.SG	PER3023	BrunelPNAS2020	9050	France_NouvelleAquitaine_Mesolithic.SG	Nouvelle-Aquitaine (South-West), Agris, Les Perrats	France	45.77	0.33	F
PER3123.SG	PER3123	BrunelPNAS2020	9050	France_NouvelleAquitaine_Mesolithic_1d.rel.PER503.SG	Nouvelle-Aquitaine (South-West), Agris, Les Perrats	France	45.77	0.33	M
PEY163.SG	PEY163	BrunelPNAS2020	2250	France_Occitanie_IA2.SG	Occitanie (South), Agde, Le Peyrou	France	43.311370000000004	3.48196	M
PEY53.SG	PEY53	BrunelPNAS2020	2250	France_Occitanie_IA2.SG	Occitanie (South), Agde, Le Peyrou	France	43.311370000000004	3.48196	F
PIR3037AB.SG	PIR3037AB	BrunelPNAS2020	3995	France_Occitanie_EBA.SG	Occitanie (South), Valros, Rec de Ligno	France	43.2516	3.2202	M
PIR3116B.SG	PIR3116B	BrunelPNAS2020	4170	France_Occitanie_EBA.SG	Occitanie (South), Valros, Rec de Ligno	France	43.2516	3.2202	M
Pir4.SG	Pir4	BrunelPNAS2020	6293	France_Occitanie_MN.SG	Occitanie (South), Valros, Le Pirou	France	43.2516	3.2202	F
Pir6.SG	Pir6	BrunelPNAS2020	3584	France_Occitanie_MBA.SG	Occitanie (South), Valros, Le Pirou	France	43.2516	3.2202	F
PSS4170.SG	PSS4170	BrunelPNAS2020	4030	France_GrandEst_EBA.SG	Grand-Est (East), Pont-sur-Seine, Pont-sur-Seine	France	48.51852	3.5963300000000005	M
PSS4693.SG	PSS4693	BrunelPNAS2020	5396	France_GrandEst_MN.SG	Grand-Est (East), Pont-sur-Seine, Ferme de l'Ile	France	48.51852	3.5963300000000005	F
PT2.SG	PT2	BrunelPNAS2020	2375	France_Occitanie_IA2.SG	Occitanie (South), Gailhan, Oppidum du Plan de la Tour	France	43.84402	4.032369999999999	F
QUIN234.SG	QUIN234	BrunelPNAS2020	3600	France_Occitanie_EMBA.SG	Occitanie (South), Castelnaudary, Quinquiris	France	43.29568	1.96175	F
QUIN58.SG	QUIN58	BrunelPNAS2020	3600	France_Occitanie_EMBA.SG	Occitanie (South), Castelnaudary, Quinquiris	France	43.29568	1.96175	M
RIX15.SG	RIX15	BrunelPNAS2020	3600	France_GrandEst_EBA.SG	Grand-Est (East), Rixheim, Zac du Petit Prince	France	47.74437	7.3968300000000005	M
RIX2.SG	RIX2	BrunelPNAS2020	3600	France_GrandEst_EBA_o.SG	Grand-Est (East), Rixheim, Zac du Petit Prince	France	47.74437	7.3968300000000005	M
RIX4.SG	RIX4	BrunelPNAS2020	3664	France_GrandEst_EBA.SG	Grand-Est (East), Rixheim, Zac du Petit Prince	France	47.74437	7.3968300000000005	F
ROS102.SG	ROS102	BrunelPNAS2020	6600	France_GrandEst_MN.SG	"Grand-Est (East), Rosheim, Rosheim ""Mittelfeld"" ""Rosenmeer"""	France	48.49666	7.47052	M
ROS45.SG	ROS45	BrunelPNAS2020	6644	France_GrandEst_MN.SG	"Grand-Est (East), Rosheim, Rosheim ""Mittelfeld"" ""Rosenmeer"""	France	48.49666	7.47052	M
ROS78.SG	ROS78	BrunelPNAS2020	6600	France_GrandEst_MN.SG	"Grand-Est (East), Rosheim, Rosheim ""Mittelfeld"" ""Rosenmeer"""	France	48.49666	7.47052	M
ROS82.SG	ROS82	BrunelPNAS2020	6619	France_GrandEst_MN.SG	"Grand-Est (East), Rosheim, Rosheim ""Mittelfeld"" ""Rosenmeer"""	France	48.49666	7.47052	F
Schw72-15.SG	Schw72-15	BrunelPNAS2020	7025	France_GrandEst_EN.SG	Grand-Est (East), Schwindratzheim, Lotissement Les Terrasses de la Zorn	France	48.75563	7.5995800000000004	M
Schw432.SG	Schw432	BrunelPNAS2020	7031	France_GrandEst_EN.SG	Grand-Est (East), Schwindratzheim, Lotissement Les Terrasses de la Zorn	France	48.75563	7.5995800000000004	F
WET370.SG	WET370	BrunelPNAS2020	5494	France_GrandEst_MN.SG	Grand-Est (East), Wettolsheim, Wettolsheim	France	48.0578	7.3	M
BDB001	BDB001	RivollatScienceAdvance2020	8600	Germany_Mesolithic	Saxony-Anhalt, Bad Dürrenberg	Germany	51.3	12.07	F
BOT004	BOT004	RivollatScienceAdvance2020	7550	Germany_Mesolithic	Saxony-Anhalt, Bottendorf	Germany	51.31	11.4	M
BOT005	BOT005	RivollatScienceAdvance2020	7548	Germany_Mesolithic	Saxony-Anhalt, Bottendorf	Germany	51.31	11.4	F
FLR001	FLR001	RivollatScienceAdvance2020	6414	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
FLR002	FLR002	RivollatScienceAdvance2020	5972	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
FLR003	FLR003	RivollatScienceAdvance2020	6376	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
FLR004	FLR004	RivollatScienceAdvance2020	6512	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
FLR005	FLR005	RivollatScienceAdvance2020	6301	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
FLR007	FLR007	RivollatScienceAdvance2020	6326	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
FLR010	FLR010	RivollatScienceAdvance2020	6345	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
FLR013	FLR013	RivollatScienceAdvance2020	6356	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	F
FLR014	FLR014	RivollatScienceAdvance2020	6426	France_MN	Calvados, Fleury-sur-Orne	France	49.19	-0.38	M
GRG003	GRG003	RivollatScienceAdvance2020	6450	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	M
GRG008	GRG008	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
GRG015	GRG015	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	F
GRG016	GRG016	RivollatScienceAdvance2020	6407	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
GRG018	GRG018	RivollatScienceAdvance2020	6593	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	F
GRG019	GRG019	RivollatScienceAdvance2020	6450	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	F
GRG021	GRG021	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
GRG022	GRG022	RivollatScienceAdvance2020	6450	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	M
GRG023	GRG023	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
GRG025	GRG025	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	F
GRG027	GRG027	RivollatScienceAdvance2020	6690	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
GRG028	GRG028	RivollatScienceAdvance2020	6671	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	F
GRG032	GRG032	RivollatScienceAdvance2020	6088	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	F
GRG035	GRG035	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
GRG041	GRG041	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
GRG043	GRG043	RivollatScienceAdvance2020	6450	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	M
GRG047	GRG047	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (2 members) (GRG047-GRG056 are 2d/3d rels)"	France	47.97	3.56	M
GRG049	GRG049	RivollatScienceAdvance2020	6571	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	F
GRG050	GRG050	RivollatScienceAdvance2020	6450	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	F
GRG052	GRG052	RivollatScienceAdvance2020	6450	France_MN	"Yonne, Gurgy ""les Noisats"""	France	47.97	3.56	M
GRG056	GRG056	RivollatScienceAdvance2020	6450	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (2 members) (GRG047-GRG056 are 2d/3d rels)"	France	47.97	3.56	F
GRG057	GRG057	RivollatScienceAdvance2020	6615	France_MN	"France, Yonne, Gurgy ""les Noisats"" Family A (12 members) (we detect 21 2d/3d relative pairs: GRG008-GRG018, GRG023-GRG027, GRG021-GRG027, GRG018-GRG027, GRG023-GRG035, GRG016-GRG023, GRG016-GRG025, GRG016-GRG035, GRG016-GRG041, GRG015-GRG041, GRG008-GRG041, GRG018-GRG041, GRG021-GRG041, GRG023-GRG041, GRG027-GRG041, GRG035-GRG041, GRG057-GRG041, GRG057-GRG008, GRG057-GRG018, GRG057-GRG021, GRG057-GRG027)"	France	47.97	3.56	M
HBS002	HBS002	RivollatScienceAdvance2020	6975	Germany_EN_LBK	Saxony-Anhalt, Halberstadt	Germany	51.9	11.05	M
HBS004	HBS004	RivollatScienceAdvance2020	6975	Germany_EN_LBK	Saxony-Anhalt, Halberstadt	Germany	51.9	11.05	M
HBS005	HBS005	RivollatScienceAdvance2020	6975	Germany_EN_LBK	Saxony-Anhalt, Halberstadt	Germany	51.9	11.05	M
HBS006	HBS006	RivollatScienceAdvance2020	6975	Germany_EN_LBK	Saxony-Anhalt, Halberstadt	Germany	51.9	11.05	U(XXY)
HBS007	HBS007	RivollatScienceAdvance2020	6975	Germany_EN_LBK	Saxony-Anhalt, Halberstadt	Germany	51.9	11.05	M
HBS008	HBS008	RivollatScienceAdvance2020	6975	Germany_EN_LBK	Saxony-Anhalt, Halberstadt	Germany	51.9	11.05	M
HBS009	HBS009	RivollatScienceAdvance2020	6975	Germany_EN_LBK	Saxony-Anhalt, Halberstadt	Germany	51.9	11.05	M
LBR001	LBR001	RivollatScienceAdvance2020	6740	France_EN_MN	Alpes-Maritimes, Les Bréguières	France	43.7	6.99	M
LBR002	LBR002	RivollatScienceAdvance2020	6991	France_EN_MN	Alpes-Maritimes, Les Bréguières	France	43.7	6.99	M
LBR003	LBR003	RivollatScienceAdvance2020	6680	France_EN_MN	Alpes-Maritimes, Les Bréguières	France	43.7	6.99	F
LBR004	LBR004	RivollatScienceAdvance2020	6797	France_EN_MN	Alpes-Maritimes, Les Bréguières	France	43.7	6.99	F
LBR005	LBR005	RivollatScienceAdvance2020	7051	France_EN_MN_o	Alpes-Maritimes, Les Bréguières	France	43.7	6.99	M
OBN001	OBN001	RivollatScienceAdvance2020	6609	France_MN_o	Bas-Rhin, Obernai	France	48.46	7.48	F
OBN002	OBN002	RivollatScienceAdvance2020	6700	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	F
OBN003	OBN003	RivollatScienceAdvance2020	6544	France_MN_o	Bas-Rhin, Obernai	France	48.46	7.48	F
OBN004	OBN004	RivollatScienceAdvance2020	6528	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	M
OBN005	OBN005	RivollatScienceAdvance2020	6888	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	M
OBN006	OBN006	RivollatScienceAdvance2020	7026	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	M
OBN007	OBN007	RivollatScienceAdvance2020	6377	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	M
OBN008	OBN008	RivollatScienceAdvance2020	6543	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	F
OBN009	OBN009	RivollatScienceAdvance2020	6398	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	F
OBN010	OBN010	RivollatScienceAdvance2020	6700	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	F
OBN011	OBN011	RivollatScienceAdvance2020	6549	France_MN	Bas-Rhin, Obernai	France	48.46	7.48	M
PEN001_real1	PEN001_real1	RivollatScienceAdvance2020	7361	France_EN_o	Alpes-Maritimes, Pendimoun	France	43.81	7.51	F
PEN001_real2	PEN001_real2	RivollatScienceAdvance2020	7359	France_EN	Alpes-Maritimes, Pendimoun	France	43.81	7.51	F
PEN003	PEN003	RivollatScienceAdvance2020	7363	France_EN	Alpes-Maritimes, Pendimoun	France	43.81	7.51	M
PRI001	PRI001	RivollatScienceAdvance2020	6218	France_MN	Deux-Sèvres, Prissé-la-Charrière	France	46.15	-0.48	M
PRI005	PRI005	RivollatScienceAdvance2020	6150	France_MN	Deux-Sèvres, Prissé-la-Charrière	France	46.15	-0.48	U(probablyF)
PRI006	PRI006	RivollatScienceAdvance2020	6150	France_MN	Deux-Sèvres, Prissé-la-Charrière	France	46.15	-0.48	F
SCH001	SCH001	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	F
SCH004	SCH004	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	M
SCH007	SCH007	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	F
SCH009	SCH009	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	F
SCH010	SCH010	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	F
SCH011	SCH011	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	M
SCH014	SCH014	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	F
SCH015	SCH015	RivollatScienceAdvance2020	7050	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	F
SCH016	SCH016	RivollatScienceAdvance2020	7091	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	M
SCH018	SCH018	RivollatScienceAdvance2020	7045	Germany_EN_LBK	Baden-Württemberg, Schwetzingen	Germany	49.39	8.57	U(probablyM)
SMH004	SMH004	RivollatScienceAdvance2020	7116	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
TGM008	TGM008	RivollatScienceAdvance2020	5107	Germany_LN_lc	Saxony-Anhalt, Tangermünde	Germany	52.54	11.97	M
TGM009	TGM009	RivollatScienceAdvance2020	5208	Germany_LN_oWHG	Saxony-Anhalt, Tangermünde	Germany	52.54	11.97	M
XN164	XN164	RivollatScienceAdvance2020	7110	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN165	XN165	RivollatScienceAdvance2020	7099	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN166	XN166	RivollatScienceAdvance2020	7100	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	F
XN167	XN167	RivollatScienceAdvance2020	7176	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN168	XN168	RivollatScienceAdvance2020	7093	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN169	XN169	RivollatScienceAdvance2020	7081	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
XN170	XN170	RivollatScienceAdvance2020	7024	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN171	XN171	RivollatScienceAdvance2020	7106	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN172	XN172	RivollatScienceAdvance2020	7101	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
XN173	XN173	RivollatScienceAdvance2020	7060	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	M
XN174	XN174	RivollatScienceAdvance2020	6898	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN175	XN175	RivollatScienceAdvance2020	7092	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
XN178	XN178	RivollatScienceAdvance2020	7100	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	F
XN180	XN180	RivollatScienceAdvance2020	7068	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN182	XN182	RivollatScienceAdvance2020	7076	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
XN183	XN183	RivollatScienceAdvance2020	7152	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
XN188	XN188	RivollatScienceAdvance2020	7130	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
XN191	XN191	RivollatScienceAdvance2020	7199	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	M
XN205	XN205	RivollatScienceAdvance2020	7100	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	F
XN206	XN206	RivollatScienceAdvance2020	7086	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	U(probablyM)
XN207	XN207	RivollatScienceAdvance2020	7100	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	F
XN211	XN211	RivollatScienceAdvance2020	7068	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	F
XN215	XN215	RivollatScienceAdvance2020	7010	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen I	Germany	48.78	9.18	M
XN224	XN224	RivollatScienceAdvance2020	7091	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	F
XN225	XN225	RivollatScienceAdvance2020	7100	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen II	Germany	48.78	9.18	M
ALX002	ALX002	SkourtaniontiCell2020	5660	Azerbaijan_Caucasus_lowlands_LateC	Jalilabad district, Uchtepe village,  Alkhantepe	Azerbaijan 	39.36071389999999	48.461355600000005	M
MTT001	MTT001	SkourtaniontiCell2020	7638	Azerbaijan_Caucasus_lowlands_LN	Zeyem Chaj , Mentesh Tepe 	Azerbaijan 	40.941888899999995	45.8327778	F
POT002	POT002	SkourtaniontiCell2020	7378	Azerbaijan_Caucasus_lowlands_LN	Jalilabad district, Uchtepe village, Polutepe	Azerbaijan 	39.5186111	48.65	F
TIT021	TIT021	SkourtaniontiCell2020	4182	Turkey_TitrisHoyuk_EBA	Şanlıurfa Province, Titriş Höyük	Turkey 	37.475930600000005	38.6783333	M
ANN1.SG	ANN1	CassidyNature2020	5405	Ireland_MN.SG	Ireland, Limerick, Annagh	Ireland	52.67641	-8.455326	M
ANN2.SG	ANN2	CassidyNature2020	5521	Ireland_MN.SG	Ireland, Limerick, Annagh	Ireland	52.67641	-8.455326	M
ARD2.SG	ARD2	CassidyNature2020	5401	Ireland_MN.SG	Ireland, Tipperary, Ardcrony	Ireland	52.934996999999996	-8.154167999999999	M
ASH1.SG	ASH1	CassidyNature2020	5501	Ireland_MN.SG	Ireland, Tipperary, Ashleypark	Ireland	52.931059999999995	-8.187431	M
ASH3.SG	ASH3	CassidyNature2020	5609	Ireland_EN_MN.SG	Ireland, Tipperary, Ashleypark	Ireland	52.931059999999995	-8.187431	M
BG72.SG	BG72	CassidyNature2020	5467	Ireland_MN.SG	Ireland, Carlow, Baunogenasraid	Ireland	52.807364	-6.823305	M
CAK530.SG	CAK530	CassidyNature2020	4711	Ireland_LN.SG	Ireland, Sligo, Carrowkeel	Ireland	54.058617000000005	-8.382059	F
CAK531.SG	CAK531	CassidyNature2020	4701	Ireland_LN.SG	Ireland, Sligo, Carrowkeel	Ireland	54.058617000000005	-8.382059	M
CAK532.SG	CAK532	CassidyNature2020	4892	Ireland_LN.SG	Ireland, Sligo, Carrowkeel	Ireland	54.058617000000005	-8.382059	M
CAK533.SG	CAK533	CassidyNature2020	4926	Ireland_LN.SG	Ireland, Sligo, Carrowkeel	Ireland	54.058617000000005	-8.382059	F
CAK534.SG	CAK534	CassidyNature2020	4800	Ireland_N.SG	Ireland, Sligo, Carrowkeel	Ireland	54.058617000000005	-8.382059	M
